source https://www.rba.gov.au/statistics/historical-data.html
Source,WM/Reuters,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,RBA,IMF
Publication date,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,29-Dec-2017,28-Nov-2014,29-Dec-2017,30-Nov-2015,29-Dec-2017
Series ID,FXRUSD,FXRTWI,FXRCR,FXRJY,FXREUR,FXRSKW,FXRUKPS,FXRSD,FXRIRE,FXRTB,FXRNZD,FXRNTD,FXRMR,FXRIR,FXRVD,FXRUAED,FXRPNGK,FXRHKD,FXRCD,FXRSARD,FXRSF,FXRPHP,FXRSDR
07-Dec-2015,0.7332,62.90,4.6987,90.40,0.6750,855.87,0.4856,1.0268,48.83,26.26,1.0953,23.99,3.0849,10144,16474,2.6927,2.1887,5.6824,0.9823,,0.7321,,0.5287
08-Dec-2015,0.7229,62.10,4.6397,89.01,0.6665,851.43,0.4805,1.0184,48.28,25.96,1.0903,23.76,3.0788,10024,16244,2.6549,2.1579,5.6027,0.9773,,0.7230,,0.5229
09-Dec-2015,0.7220,62.00,4.6386,88.60,0.6617,849.54,0.4809,1.0139,48.19,25.93,1.0890,23.67,3.0779,10016,16231,2.6515,2.1552,5.5956,0.9799,,0.7166,,0.5216
10-Dec-2015,0.7285,62.40,4.6934,88.64,0.6619,859.01,0.4802,1.0227,48.68,26.22,1.0823,23.92,3.1041,10177,16382,2.6754,2.1746,5.6463,0.9878,,0.7174,,0.5248
11-Dec-2015,0.7246,62.20,4.6741,88.44,0.6627,855.83,0.4786,1.0194,48.37,26.12,1.0738,23.79,3.0991,10105,16293,2.6611,2.1630,5.6159,0.9891,,0.7163,,0.5208
14-Dec-2015,0.7196,61.80,4.6480,87.18,0.6566,853.88,0.4735,1.0157,48.21,25.97,1.0731,23.67,3.1083,10120,16208,2.6427,2.1481,5.5772,0.9879,,0.7089,,0.5170
15-Dec-2015,0.7250,62.20,4.6877,87.68,0.6578,858.62,0.4779,1.0225,48.63,26.17,1.0662,23.79,3.1367,10202,16345,2.6626,2.1642,5.6189,0.9937,,0.7126,,0.5208
16-Dec-2015,0.7204,61.90,4.6572,87.82,0.6587,848.52,0.4787,1.0132,48.17,25.91,1.0660,23.61,3.1031,10129,16242,2.6457,2.1504,5.5834,0.9898,,0.7136,,0.5168
17-Dec-2015,0.7182,61.90,4.6552,87.94,0.6619,848.05,0.4802,1.0164,47.87,25.93,1.0662,23.58,3.1112,10093,16193,2.6376,2.1471,5.5673,0.9907,,0.7145,,0.5174
18-Dec-2015,0.7134,61.50,4.6248,87.25,0.6576,844.67,0.4782,1.0109,47.38,25.79,1.0649,23.50,3.0773,9985,16084,2.6200,2.1327,5.5306,0.9943,,0.7093,,0.5159
21-Dec-2015,0.7162,61.60,4.6413,86.90,0.6589,843.65,0.4801,1.0108,47.49,25.88,1.0607,23.53,3.0825,9844,16147,2.6302,2.1411,5.5523,0.9977,,0.7102,,0.5177
22-Dec-2015,0.7222,62.00,4.6788,87.57,0.6614,848.77,0.4851,1.0155,47.88,26.07,1.0603,23.72,3.1065,9869,16283,2.6523,2.1590,5.5992,1.0064,,0.7169,,0.5216
23-Dec-2015,0.7233,62.10,4.6847,87.55,0.6613,848.11,0.4876,1.0167,47.92,26.08,1.0618,23.75,3.1174,9886,16308,2.6563,2.1623,5.6071,1.0069,,0.7151,,0.5211
24-Dec-2015,0.7255,62.20,4.7002,87.53,0.6636,848.50,0.4874,1.0193,48.04,26.16,1.0664,23.78,3.1251,9898,16347,2.6644,2.1689,5.6233,1.0050,,0.7172,,0.5228
29-Dec-2015,0.7263,62.30,4.7109,87.40,0.6618,848.28,0.4874,1.0240,48.18,26.24,1.0578,23.85,3.1176,9943,16331,2.6673,2.1713,5.6290,1.0079,,0.7181,,0.5224
30-Dec-2015,0.7288,62.60,4.7298,87.79,0.6667,855.63,0.4913,1.0307,48.42,26.28,1.0632,24.02,3.1266,10060,16372,2.6765,2.1919,5.6483,1.0092,,0.7233,,0.5247
31-Dec-2015,0.7306,62.70,4.7442,87.98,0.6682,856.79,0.4929,1.0328,48.51,26.37,1.0667,24.04,3.1346,10082,16411,2.6831,2.1973,5.6630,1.0137,,0.7220,,0.5268
04-Jan-2016,0.7223,62.20,4.7020,86.34,0.6639,855.60,0.4902,1.0282,47.94,26.12,1.0691,23.89,3.1232,10039,16245,2.6526,2.1723,5.5987,1.0033,,0.7211,,0.5212
05-Jan-2016,0.7210,62.20,4.7012,86.20,0.6662,855.65,0.4898,1.0266,47.91,26.05,1.0696,23.85,3.1295,9964,16221,2.6479,2.1684,5.5886,1.0028,,0.7222,,0.5196
06-Jan-2016,0.7123,61.60,4.6633,84.56,0.6626,851.63,0.4858,1.0199,47.52,25.79,1.0703,23.64,3.1163,9890,16008,2.6159,2.1423,5.5215,0.9996,,0.7189,,0.5163
07-Jan-2016,0.7041,61.00,4.6421,83.06,0.6505,844.00,0.4813,1.0105,47.12,25.54,1.0604,23.45,3.1072,9780,15841,2.5858,2.1176,5.4585,0.9934,,0.7059,,0.5103
08-Jan-2016,0.7061,61.10,4.6528,83.57,0.6492,845.20,0.4825,1.0122,47.06,25.58,1.0618,23.51,3.0906,9808,15870,2.5932,2.1236,5.4776,0.9943,,0.7043,,0.5101
11-Jan-2016,0.6976,60.40,4.5920,81.88,0.6392,843.01,0.4800,1.0034,46.60,25.32,1.0680,23.31,3.0722,9718,15667,2.5619,2.0980,5.4146,0.9879,,0.6939,,0.5039
12-Jan-2016,0.6980,60.40,4.5898,82.02,0.6414,845.52,0.4805,1.0042,46.70,25.36,1.0643,23.35,3.0736,9667,15650,2.5634,2.0992,5.4150,0.9935,,0.6974,,0.5037
13-Jan-2016,0.7033,60.90,4.6269,83.21,0.6495,846.28,0.4862,1.0085,46.93,25.50,1.0703,23.46,3.0840,9739,15764,2.5829,2.1152,5.4577,1.0011,,0.7066,,0.5088
14-Jan-2016,0.6930,60.10,4.5664,81.37,0.6362,841.87,0.4812,0.9982,46.55,25.16,1.0694,23.25,3.0499,9671,15554,2.5450,2.0905,5.3852,0.9961,,0.6971,,0.5022
15-Jan-2016,0.6948,60.30,4.5765,81.82,0.6384,842.76,0.4822,1.0002,46.83,25.24,1.0789,23.33,3.0418,9654,15586,2.5517,2.0959,5.4096,0.9998,,0.6976,,0.5017
18-Jan-2016,0.6908,59.90,4.5440,80.92,0.6341,837.11,0.4840,0.9939,46.70,25.12,1.0682,23.18,3.0454,9623,15476,2.5370,2.0839,5.3853,1.0030,,0.6944,,0.4993
19-Jan-2016,0.6875,59.70,4.5233,80.82,0.6314,832.05,0.4823,0.9887,46.54,24.97,1.0674,23.15,3.0150,9560,15414,2.5248,2.0739,5.3681,0.9971,,0.6922,,0.4969
20-Jan-2016,0.6867,59.60,4.5181,80.31,0.6268,833.08,0.4852,0.9874,46.64,24.92,1.0765,23.13,3.0026,9547,15396,2.5219,2.0715,5.3697,1.0043,,0.6869,,0.4974
21-Jan-2016,0.6905,59.90,4.5431,80.80,0.6340,837.04,0.4873,0.9934,46.97,25.04,1.0722,23.30,3.0234,9600,15479,2.5359,2.0830,5.3943,1.0008,,0.6936,,0.4995
22-Jan-2016,0.7006,60.70,4.6096,82.61,0.6466,841.91,0.4931,1.0028,47.47,25.31,1.0721,23.53,3.0343,9715,15696,2.5730,2.1134,5.4663,1.0009,,0.7068,,0.5071
25-Jan-2016,0.7025,60.90,4.6222,83.41,0.6498,837.52,0.4911,1.0025,47.48,25.25,1.0765,23.53,3.0165,9728,15724,2.5799,2.1192,5.4713,0.9928,,0.7124,,0.5094
27-Jan-2016,0.7021,60.80,4.6198,83.07,0.6465,844.17,0.4894,1.0020,47.72,25.16,1.0827,23.59,2.9853,9745,15660,2.5785,2.1179,5.4694,0.9915,,0.7140,,0.5095
28-Jan-2016,0.7046,61.10,4.6349,83.62,0.6474,851.19,0.4946,1.0071,47.99,25.26,1.0931,23.70,2.9769,9781,15687,2.5876,2.1255,5.4896,0.9943,,0.7168,,0.5101
29-Jan-2016,0.7100,61.50,4.6690,85.21,0.6496,857.72,0.4942,1.0127,48.32,25.42,1.0933,23.79,2.9501,9826,15783,2.6075,2.1548,5.5322,0.9956,,0.7209,,0.5136
01-Feb-2016,0.7072,61.30,4.6525,85.76,0.6519,849.14,0.4959,1.0067,47.85,25.20,1.0912,23.57,2.9384,9607,15735,2.5972,2.1463,5.5038,0.9903,,0.7226,,0.5123
02-Feb-2016,0.7077,61.30,4.6562,85.38,0.6484,853.38,0.4914,1.0081,48.07,25.24,1.0848,23.64,2.9794,9659,15771,2.5990,2.1478,5.5058,0.9905,,0.7208,,0.5136
03-Feb-2016,0.7015,60.90,4.6156,83.91,0.6428,855.94,0.4869,1.0054,47.86,25.13,1.0720,23.57,2.9754,9695,15640,2.5763,2.1290,5.4703,0.9886,,0.7142,,0.5075
04-Feb-2016,0.7171,61.70,4.7171,84.57,0.6468,861.34,0.4920,1.0150,48.65,25.55,1.0771,23.89,2.9792,9808,15986,2.6335,2.1763,5.5823,0.9872,,0.7210,,0.5180
05-Feb-2016,0.7190,61.60,4.7221,83.91,0.6423,860.89,0.4937,1.0052,48.60,25.52,1.0741,23.89,2.9727,9778,16037,2.6405,2.1821,5.5974,0.9873,,0.7148,,0.5145
08-Feb-2016,0.7090,60.90,4.6612,83.19,0.6368,849.06,0.4885,0.9966,48.09,25.18,1.0674,23.52,2.9448,9660,15801,2.6038,2.1517,5.5235,0.9840,,0.7045,,0.5070
09-Feb-2016,0.7030,60.20,4.6217,80.54,0.6272,841.87,0.4875,0.9874,47.92,24.89,1.0671,23.33,2.9199,9578,15667,2.5818,2.1335,5.4767,0.9801,,0.6921,,0.5042
10-Feb-2016,0.7052,60.30,4.6362,80.70,0.6243,844.51,0.4875,0.9833,47.94,24.94,1.0669,23.40,2.9350,9487,15716,2.5898,2.1402,5.4939,0.9814,,0.6859,,0.5039
11-Feb-2016,0.7090,60.50,4.6612,79.86,0.6278,853.85,0.4878,0.9859,48.23,25.00,1.0623,23.52,2.9211,9525,15801,2.6038,2.1550,5.5230,0.9888,,0.6889,,0.5054
12-Feb-2016,0.7104,60.70,4.6704,80.08,0.6288,860.47,0.4912,0.9925,48.60,25.25,1.0647,23.57,2.9709,9585,15832,2.6089,2.1593,5.5331,0.9883,,0.6922,,0.5044
15-Feb-2016,0.7155,61.00,4.6457,81.49,0.6376,865.55,0.4926,1.0014,48.71,25.50,1.0753,23.55,2.9550,9598,15999,2.6277,2.1748,5.5695,0.9883,,0.7013,,0.5089
16-Feb-2016,0.7155,61.20,4.6601,82.12,0.6415,871.94,0.4958,1.0044,48.85,25.51,1.0844,23.73,2.9693,9573,16008,2.6277,2.1748,5.5721,0.9842,,0.7070,,0.5089
17-Feb-2016,0.7090,60.80,4.6265,80.61,0.6348,868.77,0.4961,0.9971,48.67,25.28,1.0796,23.62,2.9867,9575,15884,2.6038,2.1550,5.5225,0.9836,,0.6994,,0.5071
18-Feb-2016,0.7155,61.20,4.6631,81.56,0.6423,877.35,0.5002,1.0036,48.98,25.44,1.0756,23.78,2.9754,9632,16009,2.6277,2.1748,5.5714,0.9773,,0.7096,,0.5124
19-Feb-2016,0.7107,60.90,4.6338,80.20,0.6387,877.82,0.4960,1.0011,48.66,25.40,1.0734,23.64,3.0084,9626,15891,2.6100,2.1602,5.5289,0.9783,,0.7044,,0.5094
22-Feb-2016,0.7167,61.40,4.6725,80.94,0.6451,884.84,0.5019,1.0056,49.15,25.61,1.0769,23.82,3.0152,9632,16042,2.6321,2.1784,5.5694,0.9854,,0.7107,,0.5136
23-Feb-2016,0.7231,61.90,4.7210,81.25,0.6547,890.86,0.5120,1.0136,49.60,25.83,1.0797,24.04,3.0287,9685,16183,2.6556,2.1979,5.6191,0.9914,,0.7203,,0.5201
24-Feb-2016,0.7181,61.60,4.6908,80.25,0.6518,886.07,0.5137,1.0103,49.23,25.66,1.0841,23.88,3.0401,9653,16067,2.6372,2.1827,5.5796,0.9915,,0.7131,,0.5167
25-Feb-2016,0.7175,61.50,4.6878,80.75,0.6504,887.38,0.5146,1.0073,49.16,25.59,1.0783,23.88,3.0232,9632,16010,2.6350,2.1809,5.5741,0.9844,,0.7095,,0.5177
26-Feb-2016,0.7240,62.00,4.7325,81.69,0.6546,894.85,0.5170,1.0137,49.78,25.85,1.0693,24.07,3.0575,9694,16158,2.6589,2.2073,5.6240,0.9794,,0.7150,,0.5211
29-Feb-2016,0.7140,61.40,4.6753,80.76,0.6530,885.25,0.5146,1.0054,48.98,25.51,1.0838,23.80,3.0106,9563,15922,2.6222,2.1768,5.5522,0.9658,,0.7116,,0.5142
01-Mar-2016,0.7132,61.30,4.6650,80.31,0.6555,881.98,0.5119,1.0014,48.72,25.40,1.0811,23.64,2.9901,9539,15904,2.6192,2.1744,5.5439,0.9654,,0.7116,,0.5163
02-Mar-2016,0.7231,62.10,4.7373,82.33,0.6660,891.87,0.5180,1.0144,48.89,25.74,1.0921,23.95,3.0095,9603,16135,2.6556,2.2046,5.6225,0.9711,,0.7220,,0.5232
03-Mar-2016,0.7308,62.70,4.7826,83.37,0.6730,889.22,0.5191,1.0182,49.25,25.94,1.0943,24.10,3.0222,9695,16296,2.6839,2.2280,5.6817,0.9808,,0.7291,,0.5295
04-Mar-2016,0.7365,62.90,4.7996,83.74,0.6728,888.20,0.5202,1.0181,49.56,26.09,1.0908,24.13,3.0432,9667,16417,2.7048,2.2557,5.7214,0.9880,,0.7308,,0.5328
07-Mar-2016,0.7414,63.20,4.8288,84.33,0.6747,891.42,0.5217,1.0237,49.74,26.29,1.0911,24.27,3.0346,9672,16529,2.7228,2.2708,5.7569,0.9896,,0.7373,,0.5342
08-Mar-2016,0.7434,63.30,4.8369,84.15,0.6748,895.76,0.5216,1.0279,50.03,26.35,1.0978,24.34,3.0472,9750,16578,2.7301,2.2769,5.7739,0.9905,,0.7393,,0.5360
09-Mar-2016,0.7428,63.40,4.8392,83.62,0.6769,903.21,0.5237,1.0303,50.12,26.27,1.1045,24.47,3.0689,9759,16564,2.7279,2.2750,5.7689,0.9981,,0.7414,,0.5341
10-Mar-2016,0.7473,63.80,4.8687,85.01,0.6808,900.69,0.5263,1.0330,50.17,26.36,1.1271,24.60,3.0766,9775,16657,2.7445,2.2888,5.8030,0.9921,,0.7451,,0.5378
11-Mar-2016,0.7488,63.60,4.8591,85.02,0.6705,895.22,0.5246,1.0301,50.18,26.28,1.1196,24.53,3.0626,9787,16691,2.7500,2.2934,5.8128,0.9948,,0.7379,,0.5393
14-Mar-2016,0.7587,64.40,4.9268,86.30,0.6796,898.09,0.5274,1.0412,50.82,26.60,1.1243,24.77,3.1038,9886,16915,2.7863,2.3237,5.8859,1.0026,,0.7462,,0.5439
15-Mar-2016,0.7489,63.70,4.8723,84.87,0.6742,891.00,0.5248,1.0318,50.36,26.29,1.1243,24.56,3.0892,9798,16697,2.7503,2.2937,5.8120,0.9958,,0.7388,,0.5367
16-Mar-2016,0.7453,63.50,4.8600,84.56,0.6714,889.33,0.5272,1.0293,50.23,26.12,1.1291,24.46,3.0833,9875,16616,2.7371,2.2827,5.7843,0.9962,,0.7363,,0.5348
17-Mar-2016,0.7591,64.20,4.9324,85.06,0.6767,890.88,0.5334,1.0372,50.79,26.44,1.1229,24.75,3.1024,9959,16923,2.7878,2.3250,5.8904,0.9948,,0.7422,,0.5453
18-Mar-2016,0.7645,64.30,4.9436,85.14,0.6758,887.97,0.5286,1.0367,50.94,26.67,1.1185,24.83,3.1016,10017,17042,2.8076,2.3415,5.9292,0.9932,,0.7393,,0.5430
21-Mar-2016,0.7584,63.90,4.9182,84.52,0.6730,882.25,0.5251,1.0313,50.39,26.48,1.1214,24.56,3.0852,9981,16909,2.7852,2.3228,5.8808,0.9906,,0.7354,,0.5394
22-Mar-2016,0.7590,64.00,4.9284,84.99,0.6746,876.91,0.5278,1.0316,50.51,26.48,1.1211,24.58,3.0538,9992,16926,2.7874,2.3247,5.8854,0.9919,,0.7358,,0.5402
23-Mar-2016,0.7615,64.40,4.9446,85.62,0.6795,884.56,0.5363,1.0388,50.90,26.71,1.1303,24.72,3.0403,10043,17036,2.7966,2.3431,5.9061,0.9963,,0.7419,,0.5433
24-Mar-2016,0.7492,63.50,4.8785,84.48,0.6706,874.50,0.5315,1.0263,49.92,26.43,1.1192,24.42,3.0253,9923,16741,2.7514,2.3159,5.8133,0.9910,,0.7311,,0.5358
29-Mar-2016,0.7553,64.00,4.9172,85.83,0.6749,878.98,0.5306,1.0342,50.23,26.72,1.1195,24.64,3.0231,10120,16850,2.7738,2.3348,5.8590,0.9968,,0.7360,,0.5398
30-Mar-2016,0.7618,64.20,4.9402,85.70,0.6744,878.89,0.5299,1.0323,50.60,26.85,1.1131,24.67,3.0139,10166,16988,2.7977,2.3549,5.9075,0.9963,,0.7361,,0.5446
31-Mar-2016,0.7657,64.40,4.9513,85.93,0.6765,875.69,0.5338,1.0346,50.77,26.97,1.1100,24.66,3.0054,10172,17068,2.8120,2.3743,5.9374,0.9951,,0.7394,,0.5443
01-Apr-2016,0.7651,64.30,4.9458,85.87,0.6726,881.85,0.5338,1.0343,50.69,26.89,1.1092,24.72,2.9877,10098,17055,2.8098,2.3724,5.9330,0.9974,,0.7351,,0.5431
04-Apr-2016,0.7638,64.10,4.9508,85.08,0.6706,875.39,0.5370,1.0312,50.58,26.86,1.1094,24.66,2.9609,10046,17030,2.8051,2.3832,5.9230,0.9968,,0.7325,,0.5421
05-Apr-2016,0.7602,63.90,4.9183,84.20,0.6677,878.15,0.5336,1.0308,50.32,26.86,1.1188,24.62,2.9781,10039,16951,2.7918,2.3719,5.8960,0.9954,,0.7292,,0.5403
06-Apr-2016,0.7558,63.50,4.8954,83.38,0.6648,873.86,0.5339,1.0231,50.33,26.63,1.1095,24.55,2.9540,9989,16851,2.7757,2.3582,5.8627,0.9927,,0.7236,,0.5368
07-Apr-2016,0.7621,63.80,4.9285,82.99,0.6676,877.48,0.5388,1.0274,50.65,26.80,1.1139,24.68,2.9646,10048,16987,2.7988,2.3778,5.9110,0.9939,,0.7273,,0.5421
08-Apr-2016,0.7535,63.20,4.8823,81.91,0.6627,869.43,0.5354,1.0170,50.08,26.49,1.1102,24.44,2.9594,9901,16796,2.7672,2.3510,5.8452,0.9872,,0.7206,,0.5348
11-Apr-2016,0.7559,63.20,4.8880,81.57,0.6627,866.64,0.5351,1.0167,50.18,26.50,1.1092,24.47,2.9405,9926,16850,2.7760,2.3585,5.8636,0.9813,,0.7206,,0.5368
12-Apr-2016,0.7625,63.80,4.9315,82.60,0.6682,873.82,0.5354,1.0265,50.74,26.74,1.1089,24.70,2.9657,9999,16998,2.8003,2.3791,5.9135,0.9843,,0.7273,,0.5402
13-Apr-2016,0.7674,64.20,4.9624,83.54,0.6755,879.34,0.5387,1.0336,50.97,26.87,1.1082,24.84,2.9695,10064,17109,2.8183,2.3944,5.9515,0.9819,,0.7349,,0.5430
14-Apr-2016,0.7656,64.40,4.9635,83.79,0.6798,885.57,0.5419,1.0460,51.02,26.80,1.1186,24.82,2.9927,10114,17088,2.8117,2.3962,5.9394,0.9846,,0.7401,,0.5441
15-Apr-2016,0.7711,64.70,5.0004,84.51,0.6850,883.83,0.5450,1.0482,51.39,27.00,1.1200,24.94,3.0061,10148,17199,2.8319,2.4135,5.9805,0.9881,,0.7459,,0.5492
18-Apr-2016,0.7666,64.30,4.9671,82.77,0.6793,881.70,0.5413,1.0407,51.11,26.88,1.1083,24.85,3.0185,10114,17125,2.8153,2.3994,5.9453,0.9933,,0.7415,,0.5454
19-Apr-2016,0.7788,65.10,5.0427,84.92,0.6877,885.02,0.5441,1.0477,51.83,27.19,1.1118,25.10,3.0268,10240,17364,2.8601,2.4376,6.0399,0.9938,,0.7505,,0.5533
20-Apr-2016,0.7773,64.90,5.0262,84.67,0.6844,882.43,0.5415,1.0438,51.56,27.14,1.1109,25.09,3.0144,10212,17330,2.8546,2.4405,6.0291,0.9890,,0.7476,,0.5514
21-Apr-2016,0.7812,65.40,5.0593,85.67,0.6914,884.98,0.5446,1.0503,51.75,27.39,1.1192,25.22,3.0291,10296,17412,2.8690,2.4527,6.0601,0.9867,,0.7583,,0.5536
22-Apr-2016,0.7762,65.10,5.0357,85.64,0.6871,887.31,0.5406,1.0472,51.65,27.20,1.1210,25.10,3.0276,10230,17301,2.8506,2.4370,6.0216,0.9857,,0.7565,,0.5512
26-Apr-2016,0.7710,64.80,5.0067,85.50,0.6844,887.46,0.5320,1.0442,51.45,27.13,1.1208,24.93,3.0339,10189,17192,2.8315,2.4207,5.9800,0.9776,,0.7518,,0.5486
27-Apr-2016,0.7628,64.10,4.9510,84.84,0.6752,875.89,0.5239,1.0306,50.74,26.83,1.1102,24.68,2.9993,10071,17012,2.8014,2.4025,5.9171,0.9628,,0.7429,,0.5417
28-Apr-2016,0.7615,63.70,4.9414,82.93,0.6718,866.74,0.5237,1.0247,50.61,26.71,1.0981,24.61,2.9691,10044,16981,2.7966,2.3984,5.9072,0.9584,,0.7384,,0.5404
29-Apr-2016,0.7655,63.80,4.9570,82.15,0.6721,872.22,0.5227,1.0290,50.93,26.75,1.0976,24.70,2.9931,10112,17063,2.8113,2.4110,5.9381,0.9589,,0.7375,,0.5416
02-May-2016,0.7607,63.30,4.9278,81.06,0.6633,865.41,0.5208,1.0216,50.50,26.53,1.0880,24.51,2.9717,10029,16954,2.7937,2.3959,5.9013,0.9545,,0.7296,,0.5367
03-May-2016,0.7571,62.90,4.9013,80.17,0.6558,863.28,0.5155,1.0162,50.22,26.39,1.0833,24.40,2.9724,9975,16874,2.7804,2.3921,5.8752,0.9474,,0.7222,,0.5319
04-May-2016,0.7501,62.70,4.8744,80.31,0.6531,865.95,0.5158,1.0159,49.94,26.34,1.0882,24.27,2.9869,9930,16723,2.7547,2.3700,5.8214,0.9544,,0.7177,,0.5257
05-May-2016,0.7500,62.70,4.8758,80.26,0.6527,865.95,0.5165,1.0158,49.89,26.32,1.0863,24.26,2.9963,9932,16718,2.7544,2.3697,5.8202,0.9623,,0.7185,,0.5282
06-May-2016,0.7394,62.00,4.8107,79.27,0.6487,853.71,0.5108,1.0057,49.23,26.00,1.0788,23.96,2.9624,9791,16483,2.7154,2.3362,5.7391,0.9526,,0.7164,,0.5219
09-May-2016,0.7371,61.90,4.7940,79.30,0.6466,859.27,0.5110,1.0048,48.97,25.90,1.0779,23.88,2.9510,9792,16434,2.7070,2.3289,5.7200,0.9528,,0.7163,,0.5200
10-May-2016,0.7328,61.80,4.7761,79.70,0.6437,859.39,0.5086,1.0051,48.89,25.82,1.0863,23.85,2.9748,9761,16338,2.6912,2.3153,5.6883,0.9502,,0.7120,,0.5182
11-May-2016,0.7363,62.00,4.7939,80.04,0.6466,859.60,0.5094,1.0079,49.11,25.93,1.0817,23.95,2.9802,9780,16413,2.7041,2.3264,5.7144,0.9507,,0.7170,,0.5216
12-May-2016,0.7335,61.70,4.7709,79.89,0.6424,852.44,0.5082,1.0028,48.84,25.86,1.0741,23.85,2.9439,9752,16353,2.6938,2.3175,5.6916,0.9430,,0.7127,,0.5190
13-May-2016,0.7300,61.50,4.7586,79.39,0.6418,855.16,0.5056,1.0034,48.72,25.85,1.0720,23.80,2.9434,9722,16292,2.6809,2.3101,5.6657,0.9380,,0.7093,,0.5166
16-May-2016,0.7279,61.40,4.7507,79.17,0.6437,858.67,0.5070,0.9985,48.66,25.78,1.0755,23.79,2.9378,9698,16254,2.6732,2.3035,5.6502,0.9418,,0.7106,,0.5159
17-May-2016,0.7348,61.90,4.7907,80.21,0.6494,862.43,0.5074,1.0044,49.00,25.98,1.0796,23.98,2.9521,9760,16390,2.6986,2.3253,5.7044,0.9449,,0.7186,,0.5213
18-May-2016,0.7279,61.50,4.7561,79.53,0.6451,860.96,0.5041,1.0004,48.70,25.91,1.0722,23.78,2.9367,9705,16236,2.6732,2.3035,5.6508,0.9417,,0.7154,,0.5162
19-May-2016,0.7193,61.10,4.7078,79.37,0.6418,857.37,0.4937,0.9943,48.37,25.74,1.0696,23.59,2.9383,9725,16049,2.6416,2.2763,5.5863,0.9407,,0.7111,,0.5108
20-May-2016,0.7239,61.40,4.7371,79.72,0.6456,861.48,0.4958,0.9988,48.77,25.82,1.0698,23.67,2.9492,9831,16155,2.6585,2.2908,5.6216,0.9469,,0.7175,,0.5147
23-May-2016,0.7242,61.40,4.7426,79.52,0.6451,856.62,0.4992,0.9987,48.77,25.80,1.0658,23.65,2.9493,9835,16163,2.6596,2.2918,5.6248,0.9499,,0.7170,,0.5151
24-May-2016,0.7191,61.10,4.7125,78.56,0.6413,857.60,0.4965,0.9938,48.68,25.72,1.0704,23.51,2.9641,9823,16050,2.6409,2.2756,5.5857,0.9468,,0.7123,,0.5117
25-May-2016,0.7207,61.20,4.7265,79.23,0.6461,852.34,0.4932,0.9946,48.62,25.70,1.0672,23.52,2.9570,9823,16110,2.6468,2.2807,5.5975,0.9444,,0.7147,,0.5128
26-May-2016,0.7214,61.10,4.7296,79.09,0.6450,851.58,0.4905,0.9927,48.54,25.69,1.0729,23.47,2.9433,9815,16131,2.6493,2.2829,5.6022,0.9363,,0.7134,,0.5139
27-May-2016,0.7227,61.30,4.7400,79.31,0.6458,852.20,0.4925,0.9937,48.48,25.79,1.0713,23.50,2.9493,9805,16178,2.6541,2.2870,5.6127,0.9392,,0.7151,,0.5140
30-May-2016,0.7160,61.00,4.7127,79.69,0.6448,853.33,0.4902,0.9904,48.22,25.63,1.0715,23.39,2.9456,9766,16060,2.6295,2.2658,5.5623,0.9375,,0.7127,,0.5093
31-May-2016,0.7242,61.70,4.7684,80.59,0.6506,863.07,0.4936,1.0003,48.69,25.89,1.0769,23.64,2.9852,9864,16216,2.6596,2.2918,5.6261,0.9441,,0.7188,,0.5151
01-Jun-2016,0.7270,61.90,4.7930,79.94,0.6535,867.35,0.5016,1.0018,48.84,25.94,1.0702,23.71,3.0051,9938,16310,2.6699,2.3006,5.6491,0.9498,,0.7224,,0.5182
02-Jun-2016,0.7239,61.40,4.7633,78.99,0.6463,858.98,0.5015,0.9949,48.69,25.76,1.0614,23.59,3.0060,9892,16260,2.6585,2.2908,5.6235,0.9465,,0.7146,,0.5161
03-Jun-2016,0.7246,61.50,4.7710,78.74,0.6497,857.75,0.5028,0.9969,48.73,25.77,1.0608,23.62,3.0031,9853,16242,2.6611,2.2930,5.6312,0.9486,,0.7178,,0.5158
06-Jun-2016,0.7331,61.80,4.8125,78.42,0.6463,867.70,0.5098,0.9985,49.07,25.92,1.0600,23.72,3.0061,9835,16398,2.6923,2.3199,5.6946,0.9511,,0.7165,,0.5228
07-Jun-2016,0.7427,62.50,4.8811,79.97,0.6542,863.57,0.5120,1.0078,49.67,26.20,1.0728,23.99,3.0291,9859,16599,2.7276,2.3503,5.7691,0.9524,,0.7214,,0.5260
08-Jun-2016,0.7454,62.60,4.8978,79.83,0.6558,862.26,0.5121,1.0083,49.75,26.25,1.0656,23.98,3.0289,9864,16647,2.7375,2.3589,5.7883,0.9487,,0.7195,,0.5268
09-Jun-2016,0.7465,62.50,4.8988,79.65,0.6550,862.89,0.5148,1.0067,49.76,26.21,1.0467,24.01,3.0140,9887,16684,2.7415,2.3623,5.7930,0.9468,,0.7157,,0.5273
